Year,Semester,Course_Number,English_Name,Section,Lecturer_Name,Lecturer_ID,Department,Day,Time,Room,Room_ID,Registered_Students,Room_Capacity,Online,Start_Time,End_Time,islab,Department_ID,Credit Hours
2022-2023,First Semester,15220,networks fundamentals,1,Prof. Mohammad Al Nabhan,54,Cyber Security,Sun Tue Thu,15:00-16:00,208,15,20,46,no,15:00,16:00,False,15,3
2022-2023,First Semester,15220,networks fundamentals,2,Prof. Mohammad Al Nabhan,54,Cyber Security,Mon Wed,12:00-13:30,208,15,20,46,no,12:00,13:30,False,15,3
2022-2023,First Semester,15220,networks fundamentals,3,Qasem Abu Al-Haija',53,Cyber Security,Sun Tue Thu,10:00-11:00,208,15,21,46,no,10:00,11:00,False,15,3
2022-2023,First Semester,15230,programming for security professionals,1,Dr. Khaled Mahmoud,23,Cyber Security,Sun Tue Thu,11:00-12:00,206,18,29,46,no,11:00,12:00,False,15,3
2022-2023,First Semester,15230,programming for security professionals,2,Dr. Khaled Mahmoud,23,Cyber Security,Sun Tue Thu,13:00-14:00,206,18,13,46,no,13:00,14:00,False,15,3
2022-2023,First Semester,15231,programming for security professionals lab,1,Rahmeh Ibrahim,12,Cyber Security,Sun,15:00-18:00,it101,19,20,30,no,15:00,18:00,True,15,1
2022-2023,First Semester,15231,programming for security professionals lab,2,Rahmeh Ibrahim,12,Cyber Security,Wed,15:00-18:00,it101,19,19,30,no,15:00,18:00,True,15,1
2022-2023,First Semester,15231,programming for security professionals lab,3,Yousef Yaseen,3,Cyber Security,Thu,15:00-18:00,it101,19,7,30,no,15:00,18:00,True,15,1
2022-2023,First Semester,15231,programming for security professionals lab,4,Rahmeh Ibrahim,12,Cyber Security,Thu,09:00-12:00,it101,19,11,30,no,09:00,12:00,True,15,1
2022-2023,First Semester,15232,secure assembly coding,1,Qasem Abu Al-Haija',53,Cyber Security,Sun,12:00-13:00,it301,12,18,40,no,12:00,13:00,False,15,3
2022-2023,First Semester,15232,secure assembly coding,2,Qasem Abu Al-Haija',53,Cyber Security,Tue,12:00-13:00,it301,12,19,40,no,12:00,13:00,False,15,3
2022-2023,First Semester,15232,secure assembly coding,3,Qasem Abu Al-Haija',53,Cyber Security,Thu,12:00-13:00,it301,12,12,40,no,12:00,13:00,False,15,3
2022-2023,First Semester,15233,malicious software analysis,1,Qasem Abu Al-Haija',53,Cyber Security,Wed,13:30-15:00,201,8,31,55,blended,13:30,15:00,False,15,3
2022-2023,First Semester,15320,computer networks architecture and virtualization,1,Prof. Mohammad Al Nabhan,54,Cyber Security,Sun Tue Thu,15:00-16:00,202,7,18,60,no,15:00,16:00,False,15,3
2022-2023,First Semester,15320,computer networks architecture and virtualization,2,Prof. Mohammad Al Nabhan,54,Cyber Security,Mon Wed,12:00-13:30,202,7,12,60,no,12:00,13:30,False,15,3
2022-2023,First Semester,15320,computer networks architecture and virtualization,3,Qasem Abu Al-Haija',53,Cyber Security,Sun Tue Thu,10:00-11:00,202,7,20,60,no,10:00,11:00,False,15,3
2022-2023,First Semester,15330,secure coding,1,Dr. Mu'Awya Al-Dala'Ien,5,Cyber Security,Sun Tue Thu,12:00-13:00,205,4,25,49,no,12:00,13:00,False,15,3
2022-2023,First Semester,15331,secure coding lab,1,Yousef Yaseen,3,Cyber Security,Tue,15:00-18:00,it104,9,9,34,no,15:00,18:00,True,15,1
2022-2023,First Semester,15331,secure coding lab,2,Yousef Yaseen,3,Cyber Security,Wed,15:00-18:00,it104,9,8,34,no,15:00,18:00,True,15,1
2022-2023,First Semester,15360,database security,1,Prof. Ja'Afer Alsaraireh,55,Cyber Security,Sun Tue Thu,11:00-12:00,it103,17,31,40,no,11:00,12:00,False,15,3
2022-2023,First Semester,15370,cryptography principles and practice,1,Prof. Mustafa Al-Fayoumi,37,Cyber Security,Sun Tue Thu,15:00-16:00,206,18,20,46,no,15:00,16:00,False,15,3
2022-2023,First Semester,15380,information systems risk management,1,Prof. Mohammad Al Nabhan,54,Cyber Security,Sun Tue Thu,13:00-14:00,202,7,37,60,no,13:00,14:00,False,15,3
2022-2023,First Semester,15483,information systems risk management,1,Prof. Mohammad Al Nabhan,54,Cyber Security,Sun Tue Thu,13:00-14:00,204,2,6,52,no,13:00,14:00,False,15,3
2022-2023,First Semester,20131,mathematics for business,1,Yousef Abu Hour,56,Basic Sciences,Sun Tue Thu,16:00-17:00,301,21,38,51,blended,16:00,17:00,False,20,3
2022-2023,First Semester,20131,mathematics for business,2,Dr. Abeer Jaradat,57,Basic Sciences,Sun Tue Thu,17:00-18:00,301,21,32,51,blended,17:00,18:00,False,20,3
2022-2023,First Semester,20131,mathematics for business,3,Yousef Abu Hour,56,Basic Sciences,Mon Wed,16:30-18:00,301,21,39,51,blended,16:30,18:00,False,20,3
2022-2023,First Semester,20131,mathematics for business,4,Yousef Abu Hour,56,Basic Sciences,Mon Wed,18:00-19:30,301,21,41,51,blended,18:00,19:30,False,20,3
2022-2023,First Semester,20131,mathematics for business,5,Yousef Abu Hour,56,Basic Sciences,Sun Tue Thu,17:00-18:00,301,21,30,51,blended,17:00,18:00,False,20,3
2022-2023,First Semester,20132,calculus (1),1,Omar Yasin,58,Basic Sciences,Sun Tue Thu,13:00-14:00,302,22,31,50,no,13:00,14:00,False,20,3
2022-2023,First Semester,20132,calculus (1),2,Omar Yasin,58,Basic Sciences,Sun Tue Thu,09:00-10:00,302,22,35,50,no,09:00,10:00,False,20,3
2022-2023,First Semester,20132,calculus (1),3,Dr. Ahmed Ghatasheh,59,Basic Sciences,Mon Wed,15:00-16:30,302,22,32,50,no,15:00,16:30,False,20,3
2022-2023,First Semester,20132,calculus (1),4,Prof. Fida Mohammad,60,Basic Sciences,Sun Tue Thu,13:00-14:00,302,22,39,50,no,13:00,14:00,False,20,3
2022-2023,First Semester,20132,calculus (1),5,Raja'A Al-Qderat,61,Basic Sciences,Mon Wed,13:30-15:00,302,22,42,50,no,13:30,15:00,False,20,3
2022-2023,First Semester,20132,calculus (1),6,Raja'A Al-Qderat,61,Basic Sciences,Sun Tue Thu,15:00-16:00,302,22,32,50,no,15:00,16:00,False,20,3
2022-2023,First Semester,20132,calculus (1),7,Dr. Maisa Khader,62,Basic Sciences,Mon Wed,12:00-13:30,302,22,43,50,no,12:00,13:30,False,20,3
2022-2023,First Semester,20132,calculus (1),8,Dr. Abeer Jaradat,57,Basic Sciences,Sun Tue Thu,12:00-13:00,302,22,40,50,no,12:00,13:00,False,20,3
2022-2023,First Semester,20132,calculus (1),9,Raja'A Al-Qderat,61,Basic Sciences,Mon Wed,10:30-12:00,302,22,37,50,no,10:30,12:00,False,20,3
2022-2023,First Semester,20132,calculus (1),10,Dr. Abeer Jaradat,57,Basic Sciences,Sun Tue Thu,13:00-14:00,302,22,37,50,no,13:00,14:00,False,20,3
2022-2023,First Semester,20132,calculus (1),11,Dr. Maisa Khader,62,Basic Sciences,Sun Tue Thu,10:00-11:00,302,22,40,50,no,10:00,11:00,False,20,3
2022-2023,First Semester,20132,calculus (1),12,Yousef Abu Hour,56,Basic Sciences,Sun Tue Thu,15:00-16:00,302,22,36,50,no,15:00,16:00,False,20,3
2022-2023,First Semester,20132,calculus (1),13,Prof. Samia Bushnaq,63,Basic Sciences,Sun Tue Thu,11:00-12:00,302,22,41,50,no,11:00,12:00,False,20,3
2022-2023,First Semester,20132,calculus (1),14,Dr. Ahmed Ghatasheh,59,Basic Sciences,Mon Wed,10:30-12:00,302,22,19,50,no,10:30,12:00,False,20,3
2022-2023,First Semester,20133,calculus (2),1,Omar Yasin,58,Basic Sciences,Sun Tue Thu,14:00-15:00,302,22,27,50,no,14:00,15:00,False,20,3
2022-2023,First Semester,20133,calculus (2),3,Dr. Abeer Jaradat,57,Basic Sciences,Sun Tue Thu,14:00-15:00,302,22,36,50,no,14:00,15:00,False,20,3
2022-2023,First Semester,20133,calculus (2),4,Dr. Abeer Jaradat,57,Basic Sciences,Sun Tue Thu,09:00-10:00,302,22,24,50,no,09:00,10:00,False,20,3
2022-2023,First Semester,20134,discrete mathematics (1),1,Prof. Ma'Moon Ahmed,64,Basic Sciences,Wed,10:30-12:00,341,23,39,50,blended,10:30,12:00,False,20,3
2022-2023,First Semester,20134,discrete mathematics (1),2,Prof. Ma'Moon Ahmed,64,Basic Sciences,Mon,13:30-15:00,341,23,39,50,blended,13:30,15:00,False,20,3
2022-2023,First Semester,20134,discrete mathematics (1),3,Prof. Ma'Moon Ahmed,64,Basic Sciences,Mon,10:30-12:00,341,23,33,50,blended,10:30,12:00,False,20,3
2022-2023,First Semester,20134,discrete mathematics (1),4,Omar Yasin,58,Basic Sciences,Wed,09:00-10:30,341,23,30,50,blended,09:00,10:30,False,20,3
2022-2023,First Semester,20134,discrete mathematics (1),5,Omar Yasin,58,Basic Sciences,Mon,09:00-10:30,341,23,37,50,blended,09:00,10:30,False,20,3
2022-2023,First Semester,20135,discrete mathematics (2),1,Prof. Fida Mohammad,60,Basic Sciences,Wed,09:00-10:30,341,23,44,50,blended,09:00,10:30,False,20,3
2022-2023,First Semester,20140,basic concepts in chemistry,1,Tariq Aldaraghmeh,65,Basic Sciences,Sun,17:00-18:00,online,1,26,26,online,17:00,18:00,False,20,1
2022-2023,First Semester,20140,basic concepts in chemistry,2,Tariq Aldaraghmeh,65,Basic Sciences,Sun,16:00-17:00,online,1,23,26,online,16:00,17:00,False,20,1
2022-2023,First Semester,20140,basic concepts in chemistry,3,Tariq Aldaraghmeh,65,Basic Sciences,Mon,17:00-18:00,online,1,25,25,online,17:00,18:00,False,20,1
2022-2023,First Semester,20140,basic concepts in chemistry,4,Tariq Aldaraghmeh,65,Basic Sciences,Wed,17:00-18:00,online,1,24,25,online,17:00,18:00,False,20,1
2022-2023,First Semester,20140,basic concepts in chemistry,5,Tariq Aldaraghmeh,65,Basic Sciences,Tue,18:00-19:00,online,1,24,25,online,18:00,19:00,False,20,1
2022-2023,First Semester,20140,basic concepts in chemistry,6,Tariq Aldaraghmeh,65,Basic Sciences,Wed,16:00-17:00,online,1,25,25,online,16:00,17:00,False,20,1
2022-2023,First Semester,20141,physics (1),1,Prof. Khaldoun Al Tarawneh,66,Basic Sciences,Sun Tue Thu,12:00-13:00,307,24,37,48,no,12:00,13:00,False,20,3
2022-2023,First Semester,20141,physics (1),2,Omar Zayed,67,Basic Sciences,Sun Tue Thu,13:00-14:00,307,24,18,48,no,13:00,14:00,False,20,3
2022-2023,First Semester,20141,physics (1),3,Dr. Yahya Al-Khatatbeh,68,Basic Sciences,Sun Tue Thu,11:00-12:00,307,24,38,48,no,11:00,12:00,False,20,3
2022-2023,First Semester,20141,physics (1),4,Dr. Yahya Al-Khatatbeh,68,Basic Sciences,Sun Tue Thu,10:00-11:00,307,24,23,48,no,10:00,11:00,False,20,3
2022-2023,First Semester,20141,physics (1),5,Tariq Aldaraghmeh,65,Basic Sciences,Mon Wed,12:00-13:30,307,24,35,48,no,12:00,13:30,False,20,3
2022-2023,First Semester,20141,physics (1),8,Omar Zayed,67,Basic Sciences,Mon Wed,10:30-12:00,307,24,17,48,no,10:30,12:00,False,20,3
2022-2023,First Semester,20142,physics (2),1,Dr. Yahya Al-Khatatbeh,68,Basic Sciences,Mon Wed,12:00-13:30,304,25,26,48,no,12:00,13:30,False,20,3
2022-2023,First Semester,20142,physics (2),2,Prof. Khaldoun Al Tarawneh,66,Basic Sciences,Sun Tue Thu,10:00-11:00,304,25,11,48,no,10:00,11:00,False,20,3
2022-2023,First Semester,20147,physics lab for it,1,Omar Zayed,67,Basic Sciences,Thu,10:00-12:00,ee103physicsee,26,15,23,no,10:00,12:00,True,20,0
2022-2023,First Semester,20147,physics lab for it,2,Tariq Aldaraghmeh,65,Basic Sciences,Thu,14:00-16:00,ee103physicsee,26,12,23,no,14:00,16:00,True,20,0
2022-2023,First Semester,20150,physics lab for engineering,1,Omar Zayed,67,Basic Sciences,Sun,15:00-18:00,ee103physicsee,26,12,23,no,15:00,18:00,True,20,1
2022-2023,First Semester,20150,physics lab for engineering,2,Omar Zayed,67,Basic Sciences,Wed,15:00-18:00,ee103physicsee,26,15,23,no,15:00,18:00,True,20,1
2022-2023,First Semester,20150,physics lab for engineering,5,Tariq Aldaraghmeh,65,Basic Sciences,Tue,15:00-18:00,ee103physicsee,26,12,23,no,15:00,18:00,True,20,1
2022-2023,First Semester,20150,physics lab for engineering,6,Omar Zayed,67,Basic Sciences,Wed,12:00-15:00,ee103physicsee,26,13,23,no,12:00,15:00,True,20,1
2022-2023,First Semester,20200,technical writing and communication skills,1,Prof. Ayman Yasin,69,Basic Sciences,Mon Wed,18:00-19:30,atelier ُee309,27,42,50,blended,18:00,19:30,False,20,3
2022-2023,First Semester,20200,technical writing and communication skills,2,Prof. Abdallah Al Zoubi,70,Basic Sciences,Sun Tue Thu,16:00-17:00,atelier ُee309,27,42,50,blended,16:00,17:00,False,20,3
2022-2023,First Semester,20200,technical writing and communication skills,3,Prof. Abdallah Al Zoubi,70,Basic Sciences,Sun Tue Thu,17:00-18:00,atelier ُee309,27,43,50,blended,17:00,18:00,False,20,3
2022-2023,First Semester,20200,technical writing and communication skills,4,Prof. Ayman Yasin,69,Basic Sciences,Mon Wed,16:30-18:00,atelier ُee309,27,44,50,blended,16:30,18:00,False,20,3
2022-2023,First Semester,20231,calculus (3),1,Prof. Ma'Moon Ahmed,64,Basic Sciences,Sun Tue Thu,12:00-13:00,307,24,42,48,no,12:00,13:00,False,20,3
2022-2023,First Semester,20231,calculus (3),2,Dr. Abeer Jaradat,57,Basic Sciences,Mon Wed,10:30-12:00,307,24,38,48,no,10:30,12:00,False,20,3
2022-2023,First Semester,20232,engineering mathematics(1),1,Prof. Ma'Moon Ahmed,64,Basic Sciences,Sun Tue,11:00-12:00,308,28,31,50,blended,11:00,12:00,False,20,3
2022-2023,First Semester,20232,engineering mathematics(1),2,Prof. Ma'Moon Ahmed,64,Basic Sciences,Sun Tue,10:00-11:00,308,28,33,50,blended,10:00,11:00,False,20,3
2022-2023,First Semester,20233,statistical methods,1,Raja'A Al-Qderat,61,Basic Sciences,Mon,09:00-10:30,atelier ُee309,27,39,50,blended,09:00,10:30,False,20,3
2022-2023,First Semester,20233,statistical methods,2,Raja'A Al-Qderat,61,Basic Sciences,Sun Tue,14:00-15:00,atelier ُee309,27,44,50,blended,14:00,15:00,False,20,3
2022-2023,First Semester,20233,statistical methods,3,Raja'A Al-Qderat,61,Basic Sciences,Wed,09:00-10:30,atelier ُee309,27,39,50,blended,09:00,10:30,False,20,3
2022-2023,First Semester,20233,statistical methods,80,Prof. Mahmoud Dar Assi,71,Basic Sciences,Tue,17:00-18:30,atelier ُee309,27,24,50,blended,17:00,18:30,False,20,3
2022-2023,First Semester,20234,linear algebra,1,Dr. Ahmed Ghatasheh,59,Basic Sciences,Mon Wed,13:30-15:00,342,29,35,52,no,13:30,15:00,False,20,3
2022-2023,First Semester,20234,linear algebra,2,Prof. Samia Bushnaq,63,Basic Sciences,Sun Tue Thu,12:00-13:00,342,29,41,52,no,12:00,13:00,False,20,3
2022-2023,First Semester,20234,linear algebra,3,Prof. Samia Bushnaq,63,Basic Sciences,Sun Tue Thu,14:00-15:00,342,29,34,52,no,14:00,15:00,False,20,3
2022-2023,First Semester,20234,linear algebra,4,Prof. Samia Bushnaq,63,Basic Sciences,Sun Tue Thu,15:00-16:00,342,29,29,52,no,15:00,16:00,False,20,3
2022-2023,First Semester,20234,linear algebra,5,Omar Yasin,58,Basic Sciences,Mon Wed,10:30-12:00,342,29,34,52,no,10:30,12:00,False,20,3
2022-2023,First Semester,20234,linear algebra,6,Prof. Fida Mohammad,60,Basic Sciences,Mon Wed,10:30-12:00,342,29,40,52,no,10:30,12:00,False,20,3
2022-2023,First Semester,20235,statistical methods for business,1,Prof. Mahmoud Dar Assi,71,Basic Sciences,Sun Tue,11:00-12:00,341,23,39,50,blended,11:00,12:00,False,20,3
2022-2023,First Semester,20235,statistical methods for business,2,Prof. Mahmoud Dar Assi,71,Basic Sciences,Sun Tue,13:00-14:00,341,23,42,50,blended,13:00,14:00,False,20,3
2022-2023,First Semester,20235,statistical methods for business,3,Prof. Mahmoud Dar Assi,71,Basic Sciences,Sun Tue,14:00-15:00,341,23,40,50,blended,14:00,15:00,False,20,3
2022-2023,First Semester,20331,engineering mathematics(2),1,Prof. Fida Mohammad,60,Basic Sciences,Sun Tue Thu,10:00-11:00,305,30,24,44,blended,10:00,11:00,False,20,3
2022-2023,First Semester,20333,numerical analysis,1,Prof. Samia Bushnaq,63,Basic Sciences,Mon,09:00-10:30,342,29,37,52,blended,09:00,10:30,False,20,3
2022-2023,First Semester,20333,numerical analysis,2,Prof. Samia Bushnaq,63,Basic Sciences,Wed,13:30-15:00,342,29,40,52,blended,13:30,15:00,False,20,3
2022-2023,First Semester,20334,applied probability,1,Dr. Maisa Khader,62,Basic Sciences,Wed,09:00-10:30,207,5,6,52,blended,09:00,10:30,False,20,3
2022-2023,First Semester,20334,applied probability,2,Prof. Fida Mohammad,60,Basic Sciences,Mon,13:30-15:00,207,5,11,52,blended,13:30,15:00,False,20,3
2022-2023,First Semester,20335,applied probability and statistics,1,Dr. Maisa Khader,62,Basic Sciences,Wed,09:00-10:30,307,24,20,48,blended,09:00,10:30,False,20,3
2022-2023,First Semester,20335,applied probability and statistics,2,Prof. Fida Mohammad,60,Basic Sciences,Mon,13:30-15:00,307,24,32,48,blended,13:30,15:00,False,20,3
2022-2023,First Semester,20335,applied probability and statistics,3,Dr. Maisa Khader,62,Basic Sciences,Mon,15:00-16:30,307,24,43,48,blended,15:00,16:30,False,20,3
2022-2023,First Semester,20336,principles of probability,1,Dr. Maisa Khader,62,Basic Sciences,Mon,09:00-10:30,306,31,29,48,blended,09:00,10:30,False,20,3
2022-2023,First Semester,21218,engineering drawing lab,1,Eng. Ayman Ghamoh,72,Electrical Engineering,Sun,15:00-18:00,lb706,32,20,50,blended,15:00,18:00,True,2124,1
2022-2023,First Semester,21218,engineering drawing lab,2,Prof. Esam Al Qaralleh,73,Electrical Engineering,Mon,15:00-18:00,lb706,32,18,50,blended,15:00,18:00,True,2124,1
2022-2023,First Semester,21218,engineering drawing lab,3,Eng. Ayman Ghamoh,72,Electrical Engineering,Tue,15:00-18:00,lb706,32,18,50,blended,15:00,18:00,True,2124,1
2022-2023,First Semester,21218,engineering drawing lab,4,Prof. Esam Al Qaralleh,73,Electrical Engineering,Wed,15:00-18:00,lb706,32,19,50,blended,15:00,18:00,True,2124,1
2022-2023,First Semester,21218,engineering drawing lab,5,Dr. Khaldoon Mhaidat,74,Electrical Engineering,Thu,15:00-18:00,lb706,32,17,50,blended,15:00,18:00,True,2124,1
2022-2023,First Semester,21219,engineering workshop,1,Prof. Fadi Shahrouri,75,Electrical Engineering,Sun,15:00-18:00,ee124,33,18,20,no,15:00,18:00,False,2124,1
2022-2023,First Semester,21219,engineering workshop,2,Prof. Fadi Shahrouri,75,Electrical Engineering,Mon,15:00-18:00,ee124,33,18,20,no,15:00,18:00,False,2124,1
2022-2023,First Semester,21219,engineering workshop,3,Prof. Fadi Shahrouri,75,Electrical Engineering,Tue,15:00-18:00,ee124,33,20,20,no,15:00,18:00,False,2124,1
2022-2023,First Semester,21219,engineering workshop,4,Prof. Fadi Shahrouri,75,Electrical Engineering,Wed,15:00-18:00,ee124,33,17,20,no,15:00,18:00,False,2124,1
2022-2023,First Semester,21221,electric circuits (1),1,Dr. Qusay Salem,76,Electrical Engineering,Sun Tue Thu,11:00-12:00,304,25,13,48,no,11:00,12:00,False,2124,3
2022-2023,First Semester,21221,electric circuits (1),2,Dr. Rafat Aljarrah,77,Electrical Engineering,Sun Tue Thu,11:00-12:00,304,25,34,48,no,11:00,12:00,False,2124,3
2022-2023,First Semester,21221,electric circuits (1),3,Dr. Majd Batarseh,78,Electrical Engineering,Mon Wed,12:00-13:30,304,25,33,48,no,12:00,13:30,False,2124,3
2022-2023,First Semester,21221,electric circuits (1),4,Dr. Rafat Aljarrah,77,Electrical Engineering,Sun Tue Thu,13:00-14:00,304,25,35,48,no,13:00,14:00,False,2124,3
2022-2023,First Semester,21222,electric circuits (2),1,Prof. Ayman Faza,79,Electrical Engineering,Sun Tue Thu,14:00-15:00,305,30,34,44,no,14:00,15:00,False,2124,3
2022-2023,First Semester,21222,electric circuits (2),2,Prof. Ayman Faza,79,Electrical Engineering,Mon Wed,13:30-15:00,305,30,22,44,no,13:30,15:00,False,2124,3
2022-2023,First Semester,21222,electric circuits (2),3,Dr. Majd Batarseh,78,Electrical Engineering,Sun Tue Thu,11:00-12:00,305,30,14,44,no,11:00,12:00,False,2124,3
2022-2023,First Semester,21229,electric circuits lab,3,Dr. Rami Wahsheh,80,Electrical Engineering,Tue,15:00-18:00,ee205 circuits,34,9,42,no,15:00,18:00,True,2124,1
2022-2023,First Semester,21229,electric circuits lab,4,Prof. Ayman Faza,79,Electrical Engineering,Wed,15:00-18:00,ee205 circuits,34,15,42,no,15:00,18:00,True,2124,1
2022-2023,First Semester,21231,electronics (1),1,Dr. Tareq Albaldawi,81,Electrical Engineering,Mon Wed,09:00-10:30,305,30,5,44,no,09:00,10:30,False,2124,3
2022-2023,First Semester,21231,electronics (1),2,Dr. Khaldoon Mhaidat,74,Electrical Engineering,Sun Tue Thu,12:00-13:00,305,30,41,44,no,12:00,13:00,False,2124,3
2022-2023,First Semester,21231,electronics (1),3,Dr. Khaldoon Mhaidat,74,Electrical Engineering,Mon Wed,09:00-10:30,305,30,35,44,no,09:00,10:30,False,2124,3
2022-2023,First Semester,21331,electronics (2),1,Dr. Hani Ahmad,82,Electrical Engineering,Sun Tue Thu,12:00-13:00,306,31,18,48,no,12:00,13:00,False,2124,3
2022-2023,First Semester,21331,electronics (2),2,Dr. Khaldoon Mhaidat,74,Electrical Engineering,Mon Wed,12:00-13:30,306,31,10,48,no,12:00,13:30,False,2124,3
